scenario_id,source_date,simulation_hour,rainfall_mm_h,cumulative_rainfall_mm,observed_daily_rainfall_mm,temporal_profile,cohesion_kpa,friction_angle_deg,unit_weight_kn_m3,young_modulus_mpa,poisson_ratio,permeability_m_s,drainage_efficiency,water_table_m,storage_coefficient,mesh_nodes,mesh_elements,gravity_total_max_displacement_mm,rainfall_induced_max_displacement_mm,crest_displacement_mm,toe_displacement_mm,maximum_pore_pressure_kpa,mean_effective_stress_kpa,mohr_coulomb_safety_index,risk_level,solver_iterations,solver_residual,rainfall_source,mechanical_response_source,parameter_source,scientific_status
TA01-S0007,2025-08-03,2,0.000417,0.000833,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0,91.39469,35.92306,358.4701,495.5436,1.0345,ALERTA,57,5.634024e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,3,0.000417,0.00125,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0,91.39469,35.92306,358.4701,495.5436,1.0345,ALERTA,57,5.641441e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,4,0.000417,0.001667,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0,91.39469,35.92306,358.4702,495.5436,1.0345,ALERTA,57,5.63513e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,5,0.000417,0.002083,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0,91.39469,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.641415e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,6,0.000417,0.0025,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.633676e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,7,0.000417,0.002917,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59775,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.640614e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,8,0.000417,0.003333,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.635414e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,9,0.000417,0.00375,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.633439e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,10,0.000417,0.004167,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.651392e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,11,0.000417,0.004583,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.646882e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,12,0.000417,0.005,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.634297e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,13,0.000417,0.005417,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.656676e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,14,0.000417,0.005833,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4702,495.5436,1.0345,ALERTA,57,5.643158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,15,0.000417,0.00625,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00001,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.652461e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,16,0.000417,0.006667,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.65413e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,17,0.000417,0.007083,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.638634e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,18,0.000417,0.0075,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,56,9.194693e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,19,0.000417,0.007917,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.64786e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,20,0.000417,0.008333,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.634849e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,21,0.000417,0.00875,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.638387e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,22,0.000417,0.009167,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.644625e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,23,0.000417,0.009583,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.636331e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0007,2025-08-03,24,0.000417,0.01,0.01,RECTANGULAR_24H_ESTIMATED,123.005,29.722,25.497,694.827,0.28,1.0979167143745861e-8,0.10697,40.245,0.18675,92,134,97.59774,0.00002,91.39468,35.92307,358.4703,495.5436,1.0345,ALERTA,57,5.643287e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,1,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,2,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,3,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,4,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,5,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,6,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,7,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,8,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,9,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,10,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,11,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,12,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,13,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,14,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,15,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,16,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,17,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,18,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,19,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,20,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,21,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,22,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,23,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0008,2020-04-07,24,0,0,0,RECTANGULAR_24H_ESTIMATED,187.479,36.768,20.384,1865.171,0.28,4.6948729615681803e-7,0.78535,17.741,0.34936,92,134,29.87592,0,27.98061,9.07109,137.7059,424.7046,1.7226,NORMAL,56,8.321585e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,1,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,2,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,3,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,4,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,5,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,6,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,7,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,8,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
TA01-S0009,2021-03-28,9,0,0,0.69,RECTANGULAR_6H_ESTIMATED,104.939,35.188,22.499,2481.757,0.28,1.4567686758570402e-7,0.32046,15.417,0.13678,92,134,24.84632,0,23.27207,8.15596,114.9074,474.2683,1.1933,VIGILANCIA,56,6.952158e-9,NASA_POWER_POINT_DAILY_PRECTOTCORR,FEM2D_CST_PLANE_STRAIN_V1,TA01_ASSUMPTION_RANGE,FEM_2D_REAL_LINEAL_NO_CALIBRADO
